username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
preethi_cbe;2015-12-01 23:31;1;1;"@itsSSR Big Hi! Your fan from Tamil Nadu! Chennai at a very bad situation. Keep us in ur prayers! #ChennaiFloods #chennairains";;@itsSSR;#ChennaiFloods #chennairains;"671750979138662400";https://twitter.com/preethi_cbe/status/671750979138662400
Rohitsuperfan;2015-12-01 23:31;0;0;"Shame on national media..Not even covering or showing the basic details of #ChennaiFloods and Rains...-_- Why are u so racists?";;;#ChennaiFloods;"671750964961894400";https://twitter.com/Rohitsuperfan/status/671750964961894400
manojsirsa;2015-12-01 23:31;0;0;"PM extends Centre's possible support & cooperation to Tamil Nadu after flood in parts of state http:// nm-4.com/37fb #ChennaiFloods";;;#ChennaiFloods;"671750961614819328";https://twitter.com/manojsirsa/status/671750961614819328
BeingAnupama;2015-12-01 23:31;0;0;"Help for accommodation available #chennairains #ChennaiFloods https:// twitter.com/pepsiwithastra w/status/671743157495664640 ";New Delhi, India;;#chennairains #ChennaiFloods;"671750950302846976";https://twitter.com/BeingAnupama/status/671750950302846976
manojsirsa;2015-12-01 23:31;0;0;"PM Modi speaks to Tamil Nadu CM Jayalalithaa on flood situation in parts of the state http:// nm-4.com/37fb #ChennaiFloods";;;#ChennaiFloods;"671750912419885056";https://twitter.com/manojsirsa/status/671750912419885056
Raghava4mahesh;2015-12-01 23:30;0;1;"Helping peoples theatres like Sathyam cinemas AGS pheonix mall #Huge #Respect #ChennaiFloods";;;#Huge #Respect #ChennaiFloods;"671750844220444672";https://twitter.com/Raghava4mahesh/status/671750844220444672
PariharBindiya;2015-12-01 23:30;1;1;"#ChennaiFloods https:// twitter.com/shalumalviya/s tatus/671737769887051776 ";;;#ChennaiFloods;"671750842383360001";https://twitter.com/PariharBindiya/status/671750842383360001
flyvenkat;2015-12-01 23:30;3;0;"Accommodation available for 20 ppl in OMR, CONTACT 9940980186 #ChennaiRains #chennaiRainsHelp #chennaiFloods #Chennai";;;#ChennaiRains #chennaiRainsHelp #chennaiFloods #Chennai;"671750836507160576";https://twitter.com/flyvenkat/status/671750836507160576
Kabir_grewal1;2015-12-01 23:30;0;0;"Sir @sudhirchaudhary #chennairains ne TN GOVT Ki poll khol di. Next DNA should be on #ChennaiFloods";;@sudhirchaudhary;#chennairains #ChennaiFloods;"671750795377774593";https://twitter.com/Kabir_grewal1/status/671750795377774593
HDLindiaOrg;2015-12-01 23:30;10;5;"#ChennaiFloods helpline numbers: Teynampet 9445190009 Valasaravakkam 9445190011 Kodambakkam 9445190010 All Districts - HELPLINE 1077";;;#ChennaiFloods;"671750787588993025";https://twitter.com/HDLindiaOrg/status/671750787588993025
bhakt4ever;2015-12-01 23:30;1;0;"Emergency contact for any help #chennairains #ChennaiFloods pic.twitter.com/8rReMFrTVu";;;#chennairains #ChennaiFloods;"671750729212690432";https://twitter.com/bhakt4ever/status/671750729212690432
Chachdry;2015-12-01 23:30;0;0;"RT ETDefence: #ChennaiFloods : #IndianNavy 's rescue team deployed in Gandhinagar area beyond Adyar Bridge along Buckingham Canal";;;#ChennaiFloods #IndianNavy;"671750727430205440";https://twitter.com/Chachdry/status/671750727430205440
9Arati;2015-12-01 23:30;0;0;"" @chennaiweather : Tambaram 40 cms last 14 hours and still raining #chennaifloods " #chennairains";;@chennaiweather;#chennaifloods #chennairains;"671750703241494529";https://twitter.com/9Arati/status/671750703241494529
kutty_muki;2015-12-01 23:30;0;0;"Sathyam Cinemas Royapetah / AGS Cinemas Villivakkam / Phoenix Mall open for people stuck in floods. #Chennaifloods @AnjanaVJ RT to help";;@AnjanaVJ;#Chennaifloods;"671750673407614976";https://twitter.com/kutty_muki/status/671750673407614976
Madrassan;2015-12-01 23:30;6;2;"#Chennairains #ChennaiFloods Chennai Corp has announced Emergency contact numbers for all the regional zones. pic.twitter.com/ssDyI7u5da";;;#Chennairains #ChennaiFloods;"671750663324307457";https://twitter.com/Madrassan/status/671750663324307457
appadappajappa;2015-12-01 23:30;0;0;"Emergency numbers and quick guide to being better prepared for Chennai rains http://www. thenewsminute.com/article/emerge ncy-numbers-and-quick-guide-being-better-prepared-tamil-nadu-rains-36464 #Chennaifloods pic.twitter.com/DsN3umVjSz";;;#Chennaifloods;"671750656022159360";https://twitter.com/appadappajappa/status/671750656022159360
an_tyagi;2015-12-01 23:30;20;8;"#Chennai #Army Helpline is now open!! Call - 9840295100 #chennairains #ChennaiFloods #help #Chennaifloodrelief @richaanirudh";Ghaziabad, India;@richaanirudh;#Chennai #Army #chennairains #ChennaiFloods #help #Chennaifloodrelief;"671750637680394241";https://twitter.com/an_tyagi/status/671750637680394241
BeingAnupama;2015-12-01 23:29;0;0;"Indigo Airlines says #chennairains #ChennaiFloods https:// twitter.com/adityaghosh6e/ status/671748423209508864 ";New Delhi, India;;#chennairains #ChennaiFloods;"671750600116203520";https://twitter.com/BeingAnupama/status/671750600116203520
PREMCHANDE;2015-12-01 23:29;2;0;"https:// docs.google.com/spreadsheets/d /1rZc3e9scewKxbZBn0vfDqkxOTy_NJYUBSfsVPgnkmdY/htmlview?sle=true#gid=0&vpid=A1 -- For the needy Pls pass it on. Hope the situation turns better soon #chennairains #ChennaiFloods #ChennaiDrowning";;;#gid #chennairains #ChennaiFloods #ChennaiDrowning;"671750577886367746";https://twitter.com/PREMCHANDE/status/671750577886367746
v_rajmohan;2015-12-01 23:29;1;0;"@Narendramodi @PMOIndia Request Honble PM take notice of plight of citizens affected by #chennairains #ChennaiFloods and provide relief";;@Narendramodi @PMOIndia;#chennairains #ChennaiFloods;"671750577559220224";https://twitter.com/v_rajmohan/status/671750577559220224
bhuepesh;2015-12-01 23:29;1;0;"Save Chennai people's from flood spread these helpline numbers #ChennaiFloods RT @vp_offl pic.twitter.com/nwFygzppxT";;@vp_offl;#ChennaiFloods;"671750555488813064";https://twitter.com/bhuepesh/status/671750555488813064
SmithaDutt;2015-12-01 23:29;1;0;"#ChennaiFloods : #IndianNavy 's rescue team deployed in Gandhinagar area beyond Adyar Bridge along Buckingham Canal";;;#ChennaiFloods #IndianNavy;"671750532122439680";https://twitter.com/SmithaDutt/status/671750532122439680
ViNoDcaptivates;2015-12-01 23:29;1;0;"#chennairains #chennaiweather #ChennaiFloods #india #emergency #help required in #urappakkam call: 9677003913 https:// twitter.com/Prabinraj1/sta tus/671749586004783104 ";;;#chennairains #chennaiweather #ChennaiFloods #india #emergency #help #urappakkam;"671750524786479104";https://twitter.com/ViNoDcaptivates/status/671750524786479104
RashmiRajput123;2015-12-01 23:29;0;0;"#ChennaiFloods -Navy on standby.Op room being http:// manned.Boats ,swimmers along with equipments&dewatering pumps deployd. @IndianExpress";;@IndianExpress;#ChennaiFloods;"671750523276681217";https://twitter.com/RashmiRajput123/status/671750523276681217
shankar_vasudha;2015-12-01 23:29;5;0;"SRM, AGS and SATHYAM theatres are accommodating peoples who are stranded. please help them too. #chennairains #chennaifloods #staysafe";;;#chennairains #chennaifloods #staysafe;"671750467236397056";https://twitter.com/shankar_vasudha/status/671750467236397056
manojkumar66rr;2015-12-01 23:29;2;0;"#chennairains #ChennaiFloods #Chennai contact for emergency https:// twitter.com/Drgodvin/statu s/671744503775027200 ";;;#chennairains #ChennaiFloods #Chennai;"671750445258313728";https://twitter.com/manojkumar66rr/status/671750445258313728
flyvenkat;2015-12-01 23:29;2;1;"Phoenix at Velachery is now open to acmdate 400- 500 membrs. Go wth id proof. #ChennaiRainsHelp #ChennaiRains #ChennaiFloods #Chennai";;;#ChennaiRainsHelp #ChennaiRains #ChennaiFloods #Chennai;"671750414627241984";https://twitter.com/flyvenkat/status/671750414627241984
HDLindiaOrg;2015-12-01 23:28;15;7;"http://twitter.com/OfficialTheri/status/671749949378326528/photo/1 pic.twitter.com/iVPzdafbc3 #ChennaiFloods #chennairains";;;#ChennaiFloods #chennairains;"671750317889818624";https://twitter.com/HDLindiaOrg/status/671750317889818624
sabari001;2015-12-01 23:28;1;0;"@CNN @BBCWorld can u spread the word and help us #ChennaiFloods Our media doesn't care about it's countrymen #India pic.twitter.com/WNciSEwFJ7";;@CNN @BBCWorld;#ChennaiFloods #India;"671750283135856640";https://twitter.com/sabari001/status/671750283135856640
itsramsayz;2015-12-01 23:28;12;6;"#chennairains #ChennaiFloods #chennaihelpline #chennaiweather #savechennai Whole chennai help lines. Pls #rtmax pic.twitter.com/V9ClBhp0tR";Andhra Pradesh, India;;#chennairains #ChennaiFloods #chennaihelpline #chennaiweather #savechennai #rtmax;"671750265825980416";https://twitter.com/itsramsayz/status/671750265825980416
MuthuWR;2015-12-01 23:28;3;0;"#tneb #SpreadTheWord #chennaiRainsHelp #chennairains #ChennaiFloods #chennaihelp pic.twitter.com/DQRHivNT8K";;;#tneb #SpreadTheWord #chennaiRainsHelp #chennairains #ChennaiFloods #chennaihelp;"671750220372303873";https://twitter.com/MuthuWR/status/671750220372303873
flyvenkat;2015-12-01 23:28;3;0;"Franklin, East tambaram: can accommodate 10 people, Contact: 8939382488 #ChennaiFloods #chennairainshelp #chennairains #Chennai";;;#ChennaiFloods #chennairainshelp #chennairains #Chennai;"671750212373733376";https://twitter.com/flyvenkat/status/671750212373733376
sumitkumarhanda;2015-12-01 23:28;0;0;"Whts going Chennai ? Is this global warming ? Wht'll happen after 20 years ? High density pollution in Delhi #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671750187262480384";https://twitter.com/sumitkumarhanda/status/671750187262480384
SkymetWeather;2015-12-01 23:28;16;4;"#ChennaiRains break several records on the first day of December. READ HERE: http:// bit.ly/1NotGk0 #ChennaiFloods #chennaiweather";;;#ChennaiRains #ChennaiFloods #chennaiweather;"671750157906522112";https://twitter.com/SkymetWeather/status/671750157906522112
swami_sr;2015-12-01 23:28;0;0;"@narendramodi sir #ChennaiFloods hits all areas very badly & there was no power form morn & we r left with no option and its still raining";;@narendramodi;#ChennaiFloods;"671750144132382720";https://twitter.com/swami_sr/status/671750144132382720
ENjoydeepLY;2015-12-01 23:28;0;0;"EMERGENCY HELPLINE NUMBERS #ChennaiFloods https:// twitter.com/ndtv/status/67 1745404430450688 ";;;#ChennaiFloods;"671750116915613697";https://twitter.com/ENjoydeepLY/status/671750116915613697
BeingAnupama;2015-12-01 23:27;10;2;"Help available #chennairains #ChennaiFloods https:// twitter.com/reenakristen/s tatus/671744525451182082 ";New Delhi, India;;#chennairains #ChennaiFloods;"671750084363608064";https://twitter.com/BeingAnupama/status/671750084363608064
vigneshtwetz;2015-12-01 23:27;0;0;"#Chennairains rain!! Why? Why? We love you... Don't do this to us... Have hope #chennaipeople #ChennaiFloods";;;#Chennairains #chennaipeople #ChennaiFloods;"671750078399275008";https://twitter.com/vigneshtwetz/status/671750078399275008
Forever_Tarun;2015-12-01 23:27;0;0;"9 out of 10 tweets on my TL are about #ChennaiFloods . All you guys are doing a great job";;;#ChennaiFloods;"671750033776050176";https://twitter.com/Forever_Tarun/status/671750033776050176
vivekontheweb;2015-12-01 23:27;0;0;"Hotels and restaurants in Chennai which have excess food can help the stranded people #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671749990113382402";https://twitter.com/vivekontheweb/status/671749990113382402
VIJAYSETHUFANS;2015-12-01 23:27;1;0;"@sathyam_cinemas Royapetah / @ags_cinemas Villivakkam / Phoenix Mall open for people stuck in floods. #Chennaifloods";;@sathyam_cinemas @ags_cinemas;#Chennaifloods;"671749989803012096";https://twitter.com/VIJAYSETHUFANS/status/671749989803012096
flyvenkat;2015-12-01 23:27;4;0;"Chennai chepak lodge, can accommodate two family members with food: Satish (9944089667) #chennairainshelp #Chennaifloods #Chennai";;;#chennairainshelp #Chennaifloods #Chennai;"671749941031624704";https://twitter.com/flyvenkat/status/671749941031624704
AB_Dipke;2015-12-01 23:27;3;2;"Ppl opened their houses for flood victims. Uttermost Respect to the citizens of TN. Humanity at its best. Well done folks. #ChennaiFloods";;;#ChennaiFloods;"671749893120245760";https://twitter.com/AB_Dipke/status/671749893120245760
OfficialVinoth;2015-12-01 23:27;5;0;"Emergency #chennairains #ChennaiFloods share & help https:// twitter.com/VTLTeam/status /671749309314940928 ";;;#chennairains #ChennaiFloods;"671749870940622848";https://twitter.com/OfficialVinoth/status/671749870940622848
tiruppuran;2015-12-01 23:27;0;0;"@HDLindiaOrg @PMOIndia @narendramodi #chennairains #ChennaiDrowning #ChennaiFloods need help....";;@HDLindiaOrg @PMOIndia @narendramodi;#chennairains #ChennaiDrowning #ChennaiFloods;"671749860157091840";https://twitter.com/tiruppuran/status/671749860157091840
bhuepesh;2015-12-01 23:26;19;5;"#ChennaiFloods save people from flood Spread these helpline numbers RT @Actor_Siddharth @Sibi_Sathyaraj pic.twitter.com/PAZC3H2TCq";;@Actor_Siddharth @Sibi_Sathyaraj;#ChennaiFloods;"671749845095342080";https://twitter.com/bhuepesh/status/671749845095342080
PraveenAnanthu;2015-12-01 23:26;0;1;"Phoenix mall open for night stay #ChennaiFloods https:// twitter.com/theiakr/status /671749252578611201 ";;;#ChennaiFloods;"671749834823479296";https://twitter.com/PraveenAnanthu/status/671749834823479296
HDLindiaOrg;2015-12-01 23:26;11;4;"Boat Helpline 7708068600 7708068600 Teynampet 9445190009 Alandur 9445190012 Valasaravak 9445190011 Kodambak9445190010 #ChennaiFloods";;;#ChennaiFloods;"671749790347096064";https://twitter.com/HDLindiaOrg/status/671749790347096064
aroranama;2015-12-01 23:26;0;0;"#ChennaiFloods @ChennaiAirport can you please at least give wifi access to stranded passengers @the airport?";;@ChennaiAirport @the;#ChennaiFloods;"671749759346991104";https://twitter.com/aroranama/status/671749759346991104
gopalbalaji;2015-12-01 23:26;10;5;"How about Political Parties open up their party office for people affected in Rains? #Chennaifloods";;;#Chennaifloods;"671749753382670340";https://twitter.com/gopalbalaji/status/671749753382670340
hkollar;2015-12-01 23:26;0;0;"Rule about driving in rain/floods - never venture in to a road if the water is deeper than a foot. You'll float. #ChennaiFloods";;;#ChennaiFloods;"671749717609463809";https://twitter.com/hkollar/status/671749717609463809
Aryanwarlord;2015-12-01 23:26;0;0;"Pray for Chennai #ChennaiFloods https:// twitter.com/arunjei/status /671741975863816192 ";;;#ChennaiFloods;"671749712463060992";https://twitter.com/Aryanwarlord/status/671749712463060992
OfficialVinoth;2015-12-01 23:26;0;0;"Pls save animals also #chennairains #ChennaiFloods #Chennaifloodrelief https:// twitter.com/jugaadist/stat us/671745705468301313 ";;;#chennairains #ChennaiFloods #Chennaifloodrelief;"671749680628301824";https://twitter.com/OfficialVinoth/status/671749680628301824
dhwanimaheshwar;2015-12-01 23:26;0;0;"Helping one another and protecting Mother Nature from further harm is the only way out for humanity to survive. #ChennaiFloods";;;#ChennaiFloods;"671749660399280128";https://twitter.com/dhwanimaheshwar/status/671749660399280128
dubsmashganesh;2015-12-01 23:26;1;2;"#ChennaiRains : Emergency helpline numbers here: Live updates: http:// goo.gl/bwJTqE ... http:// fb.me/2aiUV9MNd #ChennaiFloods";;;#ChennaiRains #ChennaiFloods;"671749629277429760";https://twitter.com/dubsmashganesh/status/671749629277429760
reemsaied;2015-12-01 23:25;0;0;"Chennai is reeling due to worst rainfall last 100 years. #ChennaiFloods";;;#ChennaiFloods;"671749546574225409";https://twitter.com/reemsaied/status/671749546574225409
purushuarie;2015-12-01 23:25;0;0;"Just donated money to @RapidRespons Help #Chennai by donating - http://www. rapidresponse.org.in / #ChennaiRains #ChennaiFloods pic.twitter.com/dSNIrXVbu6";;@RapidRespons;#Chennai #ChennaiRains #ChennaiFloods;"671749524361097216";https://twitter.com/purushuarie/status/671749524361097216
sarvarta;2015-12-01 23:25;1;1;"The pregnant lady in mudichur has received the help, if possible check the status b4 RTing #ChennaiFloods";;;#ChennaiFloods;"671749452441501698";https://twitter.com/sarvarta/status/671749452441501698
Im____nobody;2015-12-01 23:25;5;1;"Dear Indian #nationalmedia , I heard SunnyLeone will strip naked if #chennaifloods stops, please cover the story..";;;#nationalmedia #chennaifloods;"671749443696386048";https://twitter.com/Im____nobody/status/671749443696386048
nirm31;2015-12-01 23:25;0;0;"Crazy pictures from the rain and flooding in Chennai. #ChennaiRains #ChennaiFloods http://www. newindianexpress.com/nation/Heavy-R ains-in-Chennai-Most-Affected-Areas-in-Pictures/2015/12/01/article3156446.ece ";;;#ChennaiRains #ChennaiFloods;"671749443666907136";https://twitter.com/nirm31/status/671749443666907136
unnatibajpai;2015-12-01 23:25;0;1;"Keep it together Chennai. Be safe. #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671749410024484866";https://twitter.com/unnatibajpai/status/671749410024484866
spthevillain;2015-12-01 23:25;0;0;"#ChennaiFloods Helpline numbers or not working.. Please check and retweet. Many mobiles switched off.";;;#ChennaiFloods;"671749371898101760";https://twitter.com/spthevillain/status/671749371898101760
