username	date	retweets	favorites	text	geo	mentions	hashtags	id	permalink
sreeni94	02-12-2015 04:54	5	0	Please Trend this Post .... Very Important ... Places to stay https:// web.facebook.com/sreeni94/posts /1172359692777544 #ChennaiFloods #chennairains #ChennaiHelps			#ChennaiFloods #chennairains #ChennaiHelps	671832175017254912	https://twitter.com/sreeni94/status/671832175017254912
gowthamvelan	02-12-2015 04:49	1	0	Guys still raining #chennairains #ChennaiFloods #chennaiweather #ChennaiRainsHelp			#chennairains #ChennaiFloods #chennaiweather #ChennaiRainsHelp	671831070254301185	https://twitter.com/gowthamvelan/status/671831070254301185
muralibe	02-12-2015 04:49	1	0	Chennai City Disconnected #chennairains #ChennaiFloods			#chennairains #ChennaiFloods	671830976914296832	https://twitter.com/muralibe/status/671830976914296832
dillidikudii	02-12-2015 04:47	3	0	Anyone with help or requests tweet with #ChennaiRains #ChennaiRescue #ChennaiFloods #chennaiweather #Chennaifloodrelief Thanks					
bull500	02-12-2015 04:47	2	0	Use tags #helpneeded or #helpoffered to better coordinate the efforts! #chennairains #ChennaiFloods			#helpneeded #helpoffered #chennairains #ChennaiFloods	671830561644654592	https://twitter.com/bull500/status/671830561644654592
ImPradeepKumar	02-12-2015 04:45	3	0	5000 food pkts ready any1 wants to distribute pl cont vineet Jain 9840426263/ Gaurav Jain 9841062626. #ChennaiRainsHelp #ChennaiFloods			#ChennaiRainsHelp #ChennaiFloods	671830082789314560	https://twitter.com/ImPradeepKumar/status/671830082789314560
karthickselvaa	02-12-2015 04:34	41	13	special Metro trains have been operated in Chennai. It is the only transportation which is not affected due to heavy rain. #ChennaiFloods			#ChennaiFloods	671827355858419713	https://twitter.com/karthickselvaa/status/671827355858419713
alison_haywood	02-12-2015 04:33	1	0	Indians displaced by floods due to #chennairains http:// qz.com/562779/a-major -indian-city-has-been-under-water-for-almost-a-month-now/ #ChennaiFloods			#chennairains #ChennaiFloods	671827066195730436	https://twitter.com/alison_haywood/status/671827066195730436
gowdhamchinraj	02-12-2015 04:32	1	3	Dear national media #ndtv #cnn #toi plese dnt claim#sundarpitchai #drkalam#ashwin as your gift we l remain as same #madarasi #ChennaiFloods			#ndtv #cnn #toi #sundarpitchai #drkalam #ashwin #madarasi #ChennaiFloods	671826829259366401	https://twitter.com/gowdhamchinraj/status/671826829259366401
shameer1112004	02-12-2015 04:32	1	0	A big thanks for u all #chennairains #ChennaiFloods @jayam_mohanraja @actor_viishnu @Udhaystalin @Actor_Siddharth @RJ_Balaji		@jayam_mohanraja @actor_viishnu @Udhaystalin @Actor_Siddharth @RJ_Balaji	#chennairains #ChennaiFloods	671826758857986049	https://twitter.com/shameer1112004/status/671826758857986049
ImPradeepKumar	02-12-2015 04:32	3	1	Could any1 pls Share the conditions of Nelson Manickam Road and area around? #chennairains #ChennaiFloods #ChennaiRainsHelp #ChennaiRescue			#chennairains #ChennaiFloods #ChennaiRainsHelp #ChennaiRescue	671826740814045184	https://twitter.com/ImPradeepKumar/status/671826740814045184
sarvinerdo	02-12-2015 04:29	2	2	We are Madrasis 					
boopalm	02-12-2015 04:28	0	0	Remember now You can't eat money. #chennairains #ChennaiFloods			#chennairains #ChennaiFloods	671825696595947520	https://twitter.com/boopalm/status/671825696595947520
mascaru	02-12-2015 04:27	7	2	Indian Navy please help people in Mudichur-Tambaram area #chennairains #ChennaiFloods			#chennairains #ChennaiFloods	671825463166296065	https://twitter.com/mascaru/status/671825463166296065
mk66066	02-12-2015 04:27	6	1	SRM University is accommodating people in their buildings Whoever standed n GST pls go there #chennairains #ChennaiFloods			#chennairains #ChennaiFloods	671825452109971456	https://twitter.com/mk66066/status/671825452109971456
Ashish_1905	02-12-2015 04:25	7	2	OMG !! Shit Just Got Real here !! :( :( Need Help AEAP !! Pray evry1 gets out safe . #chennairains #ChennaiFloods https:// twitter.com/Im_sba/status/ 671821131712598016 			#chennairains #ChennaiFloods	671825072496087040	https://twitter.com/Ashish_1905/status/671825072496087040
riyer88	02-12-2015 04:25	0	1	#chennairains seem 2 have caused havoc n the #city . Praying for all #friends #family 2 stay safe. Avoid #ChennaiFloods areas. Hpy #Margazhi			#chennairains #city #friends #family #ChennaiFloods #Margazhi	671825033078169601	https://twitter.com/riyer88/status/671825033078169601
ThalaAjith_FC	02-12-2015 04:25	406	88	Verified ! kindly do the needful Spread.it Guys!! #ChennaiFloods #ChennaiRainsHelp pic.twitter.com/WfvO5t11se			#ChennaiFloods #ChennaiRainsHelp	671824926345723905	https://twitter.com/ThalaAjith_FC/status/671824926345723905
mpmalarrajan	02-12-2015 04:22	1	1	#ChennaiFloods pray for Chennai guys https:// twitter.com/Actor_Siddhart h/status/671738605237243904 			#ChennaiFloods	671824327541571584	https://twitter.com/mpmalarrajan/status/671824327541571584
saprasath	02-12-2015 04:22	3	1	People from other parts of TN					
RamBalachandran	02-12-2015 04:21	2	0	Please use the maps to reach the closest relief camps. #chennairains #ChennaiFloods #TNflood #TamilNaduRains https:// twitter.com/AshokSelvan/st atus/671640792180461568 			#chennairains #ChennaiFloods #TNflood #TamilNaduRains	671823921671512065	https://twitter.com/RamBalachandran/status/671823921671512065
aususa7	02-12-2015 04:20	0	0	And @narendramodi and @PMOIndia is MIA. #ChennaiFloods		@narendramodi @PMOIndia	#ChennaiFloods	671823799973728256	https://twitter.com/aususa7/status/671823799973728256
ThalaAjith_FC	02-12-2015 04:19	77	20	We got the Address Details! Please Share this Post!! #Accident #chennairains #ChennaiRescue #ChennaiFloods pic.twitter.com/5QDxgcRAtv			#Accident #chennairains #ChennaiRescue #ChennaiFloods	671823552929259520	https://twitter.com/ThalaAjith_FC/status/671823552929259520
aususa7	02-12-2015 04:19	0	0	Holy crap! Chennai is under waters. And Indian media is silent. #ChennaiFloods			#ChennaiFloods	671823538240806912	https://twitter.com/aususa7/status/671823538240806912
MillionSwords	02-12-2015 04:19	1	0	Naanellam moochu vidurom					
AshantiOmkar	02-12-2015 04:19	4	11	Prayers for all my friends in #Chennai 					
saprasath	02-12-2015 04:17	1	1	City unites together for the first time. Lesson learned. Much needed at this time. #chennairains #ChennaiFloods #Chennai #ChennaiDrowning			#chennairains #ChennaiFloods #Chennai #ChennaiDrowning	671822958613041154	https://twitter.com/saprasath/status/671822958613041154
mehaboobbepari	02-12-2015 04:17	2	0	ALL ARE WELCOME #chennairains #ICanAccommodate #ChennaiFloods https:// twitter.com/milligazette/s tatus/671783494251515906 			#chennairains #ICanAccommodate #ChennaiFloods	671822955236622336	https://twitter.com/mehaboobbepari/status/671822955236622336
AapQaeda	02-12-2015 04:15	2	0	Chennai Corporation helpline :- 1913 for rescue					
rkkant	02-12-2015 04:14	0	0	https:// aptransport.in/APCFSTONLINE/R eports/VehicleRegistrationSearch.aspx #ChennaiRains #ChennaiFloods https:// twitter.com/ThalaAjith_FC/ status/671820942860005376 			#ChennaiRains #ChennaiFloods	671822155328462848	https://twitter.com/rkkant/status/671822155328462848
manoj_koduru	02-12-2015 04:14	0	0	Did the rains came to control ??? #ChennaiFloods #chennairains			#ChennaiFloods #chennairains	671822152224645120	https://twitter.com/manoj_koduru/status/671822152224645120
trishysuri	02-12-2015 04:11	0	2	Which nonprofits are taking donations in USD for #ChennaiFloods ? I've had the hardest time trying to donate online.			#ChennaiFloods	671821415960592384	https://twitter.com/trishysuri/status/671821415960592384
Banuchanthiran	02-12-2015 04:11	3	0	#chennairains #ChennaiFloods #nationalmedia pic.twitter.com/qqKXkHjaf3			#chennairains #ChennaiFloods #nationalmedia	671821364983017472	https://twitter.com/Banuchanthiran/status/671821364983017472
SivaKOfficial	02-12-2015 04:10	4	6	It's so heartwarming to see the whole of chennai united at this time #chennairains #Humanity #ChennaiFloods #chennaiweather @anirudhofficial		@anirudhofficial	#chennairains #Humanity #ChennaiFloods #chennaiweather	671821295160418304	https://twitter.com/SivaKOfficial/status/671821295160418304
bala_chn	02-12-2015 04:09	2	0	Thankfully our house is in first floor. Two families from opposite house staying with us now. Water level is terrible. #ChennaiFloods			#ChennaiFloods	671821019162611712	https://twitter.com/bala_chn/status/671821019162611712
ThalaAjith_FC	02-12-2015 04:09	45	7	Please Share this Post!! #Accident #chennairains #ChennaiRescue #ChennaiFloods pic.twitter.com/cDXIHpn5Cj			#Accident #chennairains #ChennaiRescue #ChennaiFloods	671820942860005376	https://twitter.com/ThalaAjith_FC/status/671820942860005376
SouparChander	02-12-2015 04:08	2	0	#chennairains #ChennaiFloods Varuna Bhagawane!! Podhum pa..pls..mudeela!! :( idhukku mela thaanga mudiyadhu! #savechennai #saveTN			#chennairains #ChennaiFloods #savechennai #saveTN	671820752937549825	https://twitter.com/SouparChander/status/671820752937549825
justinwillet	02-12-2015 04:07	2	0	Praying for the people of #Chennai tonight as the city continues to flood. #ChennaiFloods #chennairains pic.twitter.com/Rhhf1Ygrci	Maryland				
Mukamooodi	02-12-2015 04:06	34	10	#TnRains #ChennaiFloods #chennairains ... #FB pic.twitter.com/mQ1nwc25eP			#TnRains #ChennaiFloods #chennairains #FB	671820227987021824	https://twitter.com/Mukamooodi/status/671820227987021824
RamBalachandran	02-12-2015 04:02	3	1	Regional Helpline Numbers. Please pass on. #chennairains #ChennaiFloods https:// twitter.com/TimesNow/statu s/671781793293447168 			#chennairains #ChennaiFloods	671819290987913219	https://twitter.com/RamBalachandran/status/671819290987913219
SimplyArsh	02-12-2015 04:01	0	0	@brawling_virago Devastation in #ChennaiFloods has kept me awake tonight.		@brawling_virago	#ChennaiFloods	671818978310750208	https://twitter.com/SimplyArsh/status/671818978310750208
akhileshram26	02-12-2015 04:00	1	2	Really heartwarming to see people in Chennai coming together in this time of need. Stay safe everyone. #ChennaiFloods			#ChennaiFloods	671818654061867010	https://twitter.com/akhileshram26/status/671818654061867010
sarvinerdo	02-12-2015 03:59	0	0	Take a look at #ChennaiFloods @sardesairajdeep @justicearnab @ndtv @timesofindia @ibnlive @BBCHindi @BBCBreaking .. Why no show ?		@sardesairajdeep @justicearnab @ndtv @timesofindia @ibnlive @BBCHindi @BBCBreaking	#ChennaiFloods	671818412629188609	https://twitter.com/sarvinerdo/status/671818412629188609
viannip	02-12-2015 03:58	0	0	Prayers for the people who are suffering through the worst rains and flooding #ChennaiFloods			#ChennaiFloods	671818095485280256	https://twitter.com/viannip/status/671818095485280256
Sushmitha_m	02-12-2015 03:55	5	0	ALL THE HELPLINES for #chennairains #chennaifloods Please share. https:// twitter.com/moganeshp/stat us/671807198197059589 			#chennairains #chennaifloods	671817353697562630	https://twitter.com/Sushmitha_m/status/671817353697562630
AjithfcKsa	02-12-2015 03:54	0	0	Hope All Colleges Will Open And Rescue People in Chennai That will be big Place to Rescue My Opinion #ChennaiFloods #ChennaiRainsHelp			#ChennaiFloods #ChennaiRainsHelp	671817163649454080	https://twitter.com/AjithfcKsa/status/671817163649454080
SureshB127	02-12-2015 03:53	3	0	Important Helpline numbers. Pls RT and share!! #ChennaiRescue #ChennaiFloods #ChennaiRainsHelp #chennairains https:// twitter.com/ThalaAjith_FC/ status/671806340742946816 			#ChennaiRescue #ChennaiFloods #ChennaiRainsHelp #chennairains	671816920300064768	https://twitter.com/SureshB127/status/671816920300064768
neebooon	02-12-2015 03:52	0	0	Hope the downpour stops soon. Passengers stranded as Chennai Airport Flooded - http://www. ndtv.com/cheat-sheet/in -flooded-chennai-airport-shuts-down-as-runaway-goes-under-water-1249915 via @ndtv #chennaifloods		@ndtv	#chennaifloods	671816712359137280	https://twitter.com/neebooon/status/671816712359137280
pottikadai	02-12-2015 03:52	0	0	#chennairains #ChennaiRainsHelp #Chennaifloods https:// twitter.com/AparnaRaj05/st atus/671815642610188288 			#chennairains #ChennaiRainsHelp #Chennaifloods	671816659313684480	https://twitter.com/pottikadai/status/671816659313684480
Banuchanthiran	02-12-2015 03:52	0	0	#ChennaiFloods #chennai corporation announced emergency contact pic.twitter.com/KWEMHnVjhx			#ChennaiFloods #chennai	671816579198291968	https://twitter.com/Banuchanthiran/status/671816579198291968
ImPradeepKumar	02-12-2015 03:52	10	4	All Chennai mosques open with accommodation and food. Please RT and share. #chennairains #ChennaiFloods #ChennaiRainsHelp			#chennairains #ChennaiFloods #ChennaiRainsHelp	671816557635362817	https://twitter.com/ImPradeepKumar/status/671816557635362817
craZychiCk2708	02-12-2015 03:51	0	1	My heart goes out to my 2nd home #TamilNadu #Chennai people guys pls be safe & stay strong! #ChennaiFloods #ChennaiRains			#TamilNadu #Chennai #ChennaiFloods #ChennaiRains	671816485631692800	https://twitter.com/craZychiCk2708/status/671816485631692800
RamBalachandran	02-12-2015 03:51	2	0	#chennairains #Chennai #ChennaiFloods Please pass on Helpline information pic.twitter.com/aDusiNqLgK			#chennairains #Chennai #ChennaiFloods	671816447497216000	https://twitter.com/RamBalachandran/status/671816447497216000
aarthirag2395	02-12-2015 03:51	0	0	#ChennaiFloods For anyone who needs help... https:// twitter.com/AjithfcKsa/sta tus/671811694197235713 			#ChennaiFloods	671816329800908801	https://twitter.com/aarthirag2395/status/671816329800908801
lakshmanclassy	02-12-2015 03:50	5	0	Hope All Colleges Will Open And Rescue People in Chennai That will be big Place to Rescue My Opinion #ChennaiFloods #ChennaiRainsHelp			#ChennaiFloods #ChennaiRainsHelp	671816144173400064	https://twitter.com/lakshmanclassy/status/671816144173400064
Sushmitha_m	02-12-2015 03:50	2	1	@superscorpion fuck national media outlets. Chennai has got its own back covered #chennairains #ChennaiFloods		@superscorpion	#chennairains #ChennaiFloods	671816043640299520	https://twitter.com/Sushmitha_m/status/671816043640299520
JantaKaReporter	02-12-2015 03:49	13	5	#ChennaiFloods Any one offering help or seeking help. Please fill in this form to help you better: http:// bit.ly/crr-help-form via CRR			#ChennaiFloods	671815940451885056	https://twitter.com/JantaKaReporter/status/671815940451885056
ThalaAjith_FC	02-12-2015 03:49	35	5	Important Helpline numbers. Pls RT and share!! #ChennaiRescue #ChennaiFloods #ChennaiRainsHelp #chennairains pic.twitter.com/98NFyv6qsR			#ChennaiRescue #ChennaiFloods #ChennaiRainsHelp #chennairains	671815890078408704	https://twitter.com/ThalaAjith_FC/status/671815890078408704
amritalakshmi1	02-12-2015 03:49	0	0	Transport help needed! #chennairains #ChennaiFloods https:// twitter.com/varshininaraya n/status/671814956229070848 			#chennairains #ChennaiFloods	671815874429472768	https://twitter.com/amritalakshmi1/status/671815874429472768
karthika_gm	02-12-2015 03:48	3	3	NTL boat Helpline 7708068600 Ola boat 7708068600 #ChennaiFloods #ChennaiDrowning #chennairains #chennairainsHelp			#ChennaiFloods #ChennaiDrowning #chennairains #chennairainsHelp	671815766656851968	https://twitter.com/karthika_gm/status/671815766656851968
lakshgiri	02-12-2015 03:48	0	0	Anyone know of volunteer efforts to help #chennairains #ChennaiFloods			#chennairains #ChennaiFloods	671815600302399490	https://twitter.com/lakshgiri/status/671815600302399490
TMManiac	02-12-2015 03:47	0	0	#chennairains #chennairainshelp #ICanAccommodate #ChennaiFloods https:// twitter.com/devarajan_p/st atus/671814613239906304 			#chennairains #chennairainshelp #ICanAccommodate #ChennaiFloods	671815440423776256	https://twitter.com/TMManiac/status/671815440423776256
Vayithavali	02-12-2015 03:46	0	0	Needvolunteer to support flood relief efforts in #ChennaiFloods #ChennaiRainsHelp http:// volunteers.org/chennai-floods/			#ChennaiFloods #ChennaiRainsHelp	671815249041874944	https://twitter.com/Vayithavali/status/671815249041874944
manumechster	02-12-2015 03:46	75	13	Friends iam interested to spend upto 10000 INR for dis flood relief Any help plzz contact me.. #chennairains #ChennaiFloods			#chennairains #ChennaiFloods	671815189835173888	https://twitter.com/manumechster/status/671815189835173888
sarvinerdo	02-12-2015 03:44	0	1	Chennai Submerged					
TMManiac	02-12-2015 03:43	0	0	#chennairains #chennairainshelp #ICanAccommodate #ChennaiFloods https:// twitter.com/vithunography/ status/671814109063749637 			#chennairains #chennairainshelp #ICanAccommodate #ChennaiFloods	671814435636285440	https://twitter.com/TMManiac/status/671814435636285440
ImPradeepKumar	02-12-2015 03:41	1	0	Request all to tag ur tweets #ChennaiRainsHelp #ChennaiRescue #ChennaiFloods #chennairains to offer help or shelter. Please RT and share			#ChennaiRainsHelp #ChennaiRescue #ChennaiFloods #chennairains	671813805068783616	https://twitter.com/ImPradeepKumar/status/671813805068783616
twitmyreview	02-12-2015 03:40	0	0	FB Page for Latest update on Chennai and Flood situation Via @twitter https://www. facebook.com/Chennai-Update s-1655159118066835/ #chennai #Chennai #chennairains #ChennaiFloods		@twitter	#chennai #Chennai #chennairains #ChennaiFloods	671813606346919938	https://twitter.com/twitmyreview/status/671813606346919938
nddinar	02-12-2015 03:40	1	1	#chennairains #ChennaiFloods sad v r now in terrible situation Let's be united and cross the hurdle We need to join together for our chennai			#chennairains #ChennaiFloods	671813548906016768	https://twitter.com/nddinar/status/671813548906016768
raghuramanmasi	02-12-2015 03:39	0	0	How you guys are managing mobile charge without electricity? #ChennaiFloods #chennairains			#ChennaiFloods #chennairains	671813506589683714	https://twitter.com/raghuramanmasi/status/671813506589683714
ghantagiri	02-12-2015 03:39	0	0	Sir Ravindra Jadeja: In Chennai? Can Accomodate Few People? Tweet Using #ICanAccommodate And Save Some Lives. #chennairains #ChennaiFloods 			#ICanAccommodate #chennairains #ChennaiFloods	671813352977514497	https://twitter.com/ghantagiri/status/671813352977514497
ghantagiri	02-12-2015 03:39	0	0	Sir Ravindra Jadeja: #chennairains #ChennaiFloods https:// twitter.com/SivakarthiRagu l/status/671800727702908928 | http:// ghantagiri.com			#chennairains #ChennaiFloods	671813350590947328	https://twitter.com/ghantagiri/status/671813350590947328
VigneshhShivan	02-12-2015 03:37	50	13	#9566167279 please call ! #Madipakkam #3yearBaby #HelpChennai #ICanAccommodate #ChennaiDrowning #ChennaiFloods #Navy #GodSaveChennai			#9566167279 #Madipakkam #3yearBaby #HelpChennai #ICanAccommodate #ChennaiDrowning #ChennaiFloods #Navy #GodSaveChennai	671812969139822592	https://twitter.com/VigneshhShivan/status/671812969139822592
manumechster	02-12-2015 03:36	4	2	Pray for #chennairains #ChennaiFloods pic.twitter.com/KGBM526tut			#chennairains #ChennaiFloods	671812591342256129	https://twitter.com/manumechster/status/671812591342256129
chicolicokids	02-12-2015 03:34	5	0	RT ImPradeepKumar #Baby stuck in #Madipakkam . Please call 9940572756 and help.. #chennairainhelp #ChennaiRescue #chennairains #ChennaiFloods			#Baby #Madipakkam #chennairainhelp #ChennaiRescue #chennairains #ChennaiFloods	671812226643304448	https://twitter.com/chicolicokids/status/671812226643304448
MyFreakyTweets	02-12-2015 03:33	5	1	Please RT & share it as much as possible for the lives of families struggling hard in #chennairains #ChennaiFloods pic.twitter.com/yh5AUdAmJK			#chennairains #ChennaiFloods	671811860186980352	https://twitter.com/MyFreakyTweets/status/671811860186980352
ActorVijayLove	02-12-2015 03:33	65	15	Important helpline number. Pls RT and share #ChennaiRescue #ChennaiFloods #ChennaiRainsHelp #chennairains pic.twitter.com/HhVc2qohQY			#ChennaiRescue #ChennaiFloods #ChennaiRainsHelp #chennairains	671811855539699712	https://twitter.com/ActorVijayLove/status/671811855539699712
Kuvalayamala	02-12-2015 03:29	4	1	It's not today Chennai flooded for 1st time. This is 2nd set of storm #ChennaiFloods So if mitigation is slow					
Badarinarayan3	02-12-2015 03:28	3	1	@sowmyarao_ @dhanyarajendran RT as much as you can too circulate to the needy people. #chennairains #ChennaiFloods pic.twitter.com/DL8wdhRgji		@sowmyarao_ @dhanyarajendran	#chennairains #ChennaiFloods	671810750248124416	https://twitter.com/Badarinarayan3/status/671810750248124416
pragathiguru	02-12-2015 03:28	12	22	Apologies to those who are getting spammed with tweets and unaware of what is happening in Chennai #ChennaiFloods #helpchennai			#ChennaiFloods #helpchennai	671810694572969984	https://twitter.com/pragathiguru/status/671810694572969984
VigneshhShivan	02-12-2015 03:27	10	2	#ICanAccommodate #ChennaiRains #ChennaiFloods please help !!!! https:// twitter.com/nag_febby/stat us/671807608538333184 			#ICanAccommodate #ChennaiRains #ChennaiFloods	671810421284724736	https://twitter.com/VigneshhShivan/status/671810421284724736
ImPradeepKumar	02-12-2015 03:27	0	0	There are electric poles cut in teynampet area					
SirJadeja	02-12-2015 03:26	40	71	TIP: Use Cell Phone's Battery Wisely. Turn Data Off					
Tamil_241	02-12-2015 03:25	2	0	OMG!! Just started flooding in my #manapakkam area! It's just increasing rapidly #chennairains #chennaifloods			#manapakkam #chennairains #chennaifloods	671809813605515265	https://twitter.com/Tamil_241/status/671809813605515265
Badarinarayan3	02-12-2015 03:23	1	0	#chennairains #ChennaiFloods #Chennai #ChennaiDrowning #Chennaifloodrelief Guys PlZ RT as much as u can					
ManojsSekar	02-12-2015 03:21	0	1	Correction : 24					
TMManiac	02-12-2015 03:20	0	0	#chennairains #chennairainshelp #ICanAccommodate #ChennaiFloods https:// twitter.com/d40e4689e10447 b/status/671805807302873088 			#chennairains #chennairainshelp #ICanAccommodate #ChennaiFloods	671808527518728192	https://twitter.com/TMManiac/status/671808527518728192
ImSana18	02-12-2015 03:20	5	1	Chennai #Army Helpline is now open!! Call - 9840295100 #SpreadTheWord #chennaiRainsHelp #chennairains #ChennaiFloods			#Army #SpreadTheWord #chennaiRainsHelp #chennairains #ChennaiFloods	671808525094494208	https://twitter.com/ImSana18/status/671808525094494208
TheRnjith	02-12-2015 03:19	0	0	You guys are doing god's work! #PrayforChennai #ChennaiFloods https:// twitter.com/Actor_Siddhart h/status/671762702683922433 			#PrayforChennai #ChennaiFloods	671808434153644032	https://twitter.com/TheRnjith/status/671808434153644032
Robertvijayy	02-12-2015 03:18	0	0	Dear Central Government 					
abassalishah	02-12-2015 03:17	0	0	Floods are a combination of infinite trials and selfless heroes. Be strong and don't give up. #chennairains #ChennaiFloods			#chennairains #ChennaiFloods	671807960960528384	https://twitter.com/abassalishah/status/671807960960528384
navanee_18	02-12-2015 03:17	1	0	Let all the schools					
UrsMaheshBalu	02-12-2015 03:17	0	0	God will not help us					
pragathiguru	02-12-2015 03:17	7	16	Not waited till the city was in shambles...still unsure if any action will be taken against the problem. This is ridiculous #ChennaiFloods			#ChennaiFloods	671807797516873728	https://twitter.com/pragathiguru/status/671807797516873728
DrShadaabShaikh	02-12-2015 03:17	0	0	Sometimes Twitter actually makes sense. Tonight if #ChennaiFloods and #ChennaiHelps manages to help few souls					
VamceK	02-12-2015 03:16	3	1	I have almost 100 mobile no's & counting. If any want 2 contribute for recharges					
Robertvijayy	02-12-2015 03:16	1	0	Guys please verify contact numbers and then tweet. #ChennaiFloods #chennairains . Please.			#ChennaiFloods #chennairains	671807606126702592	https://twitter.com/Robertvijayy/status/671807606126702592
DrShadaabShaikh	02-12-2015 03:16	0	0	Retweeted Imran Ahmedh KR ( @theiakr ): Can ny help reach here #chennairains #ChennaiFloods #chennaiweather ... http:// fb.me/2fgtaMajO		@theiakr	#chennairains #ChennaiFloods #chennaiweather	671807539609141248	https://twitter.com/DrShadaabShaikh/status/671807539609141248
Matadhar	02-12-2015 03:15	0	0	What is the status					
amritalakshmi1	02-12-2015 03:15	0	0	Accommodation at Kilpauk! Call the below numbers! #chenairains #ChennaiFloods #Chennaifloodrelief https:// twitter.com/Parvezashmi/st atus/671806442110758912 			#chenairains #ChennaiFloods #Chennaifloodrelief	671807255516434432	https://twitter.com/amritalakshmi1/status/671807255516434432
DrShadaabShaikh	02-12-2015 03:14	0	0	Hats Off to Everyone #chennairains #ChennaiFloods #ChennaiHelps #ChennaiRescue			#chennairains #ChennaiFloods #ChennaiHelps #ChennaiRescue	671807207063879680	https://twitter.com/DrShadaabShaikh/status/671807207063879680
MoganeshP	02-12-2015 03:14	6	3	Share this maybe helpline is very near to anyone #ChennaiFloods #chennairains @Actor_Siddharth @pragathiguru pic.twitter.com/rCqlSqzXpk		@Actor_Siddharth @pragathiguru	#ChennaiFloods #chennairains	671807198197059589	https://twitter.com/MoganeshP/status/671807198197059589
abassalishah	02-12-2015 03:12	1	1	We kashmiris can completely emphasise with the chennai people as we were in a similar situation last year. #ChennaiFloods #chennairains			#ChennaiFloods #chennairains	671806596427550720	https://twitter.com/abassalishah/status/671806596427550720
abassalishah	02-12-2015 03:11	1	1	Heartening to see that social media is used for spreading love rather than hatred. #ChennaiFloods #chennairains			#ChennaiFloods #chennairains	671806280160272384	https://twitter.com/abassalishah/status/671806280160272384
unurag	02-12-2015 03:10	3	1	For those who have appointment for US visa at Chennai. #chennairains #ChennaiFloods #Chennai pic.twitter.com/WWTaZTviV0			#chennairains #ChennaiFloods #Chennai	671806210174296066	https://twitter.com/unurag/status/671806210174296066
MoganeshP	02-12-2015 03:10	5	1	Pickup timings in your areas #PrayForChennai #ChennaiRains #ChennaiFloods @Actor_Siddharth @pragathiguru pic.twitter.com/nkvwBemfPz		@Actor_Siddharth @pragathiguru	#PrayForChennai #ChennaiRains #ChennaiFloods	671806091186069505	https://twitter.com/MoganeshP/status/671806091186069505
SaranKannan2	02-12-2015 03:08	0	1	#chennairains #ChennaiFloods #staystrongchennai Let's fight this through together!!			#chennairains #ChennaiFloods #staystrongchennai	671805501253033984	https://twitter.com/SaranKannan2/status/671805501253033984
anm1988	02-12-2015 03:07	0	0	@SkymetWeather just sitting at work because it's unsafe to go home and finding solace in those numbers! #chennairains #ChennaiFloods		@SkymetWeather	#chennairains #ChennaiFloods	671805462199726080	https://twitter.com/anm1988/status/671805462199726080
ponmasivanthi	02-12-2015 03:06	0	0	#chennaifloods #chennairains please update current situation. Is it raining. How about airport. Right now I'm in Dubai. Reaching 4th mrng			#chennaifloods #chennairains	671805195068772352	https://twitter.com/ponmasivanthi/status/671805195068772352
pottikadai	02-12-2015 03:05	3	2	#chennairains #ChennaiRainsHelp #Chennaifloods @ashik_twitz https:// twitter.com/ashik_twitz/st atus/671745342187139073 		@ashik_twitz	#chennairains #ChennaiRainsHelp #Chennaifloods	671804836824788992	https://twitter.com/pottikadai/status/671804836824788992
SirJadeja	02-12-2015 03:04	34	24	#ICanAccommodate #chennairains #ChennaiFloods https:// twitter.com/karthika_gm/st atus/671803104703160320 			#ICanAccommodate #chennairains #ChennaiFloods	671804524663828481	https://twitter.com/SirJadeja/status/671804524663828481
AjithfcKsa	02-12-2015 03:04	2	1	NOW 34000 cusecs of excess water discharged from Chembarabakkam lake #chennairains #ChennaiFloods			#chennairains #ChennaiFloods	671804512856842240	https://twitter.com/AjithfcKsa/status/671804512856842240
theiakr	02-12-2015 03:03	7	0	Can ny help reach here #chennairains #ChennaiFloods #chennaiweather @Ahmedshabbir20 #ChennaiHelps #Rain #chennai pic.twitter.com/VVCWBVQV6N		@Ahmedshabbir20	#chennairains #ChennaiFloods #chennaiweather #ChennaiHelps #Rain #chennai	671804245495046144	https://twitter.com/theiakr/status/671804245495046144
Tamiilan	02-12-2015 03:02	1	0	If anyone looking for money to distribute food and basic amenities - Pls DM your details! #chennairains #ChennaiFloods #chennairainhelp			#chennairains #ChennaiFloods #chennairainhelp	671804142940123136	https://twitter.com/Tamiilan/status/671804142940123136
cine_paithiyam	02-12-2015 03:02	2	0	Heartbreaking #chennairains #ChennaiFloods Keep your pets safe. Help carry the ones in the street to a safe place pic.twitter.com/WJ681tb9ws			#chennairains #ChennaiFloods	671804072513662976	https://twitter.com/cine_paithiyam/status/671804072513662976
VigneshhShivan	02-12-2015 03:02	29	6	Very very critical please help !!!! #Urapakkam #ChennaiFloods #ChennaiRescue #GodSaveChennai https:// twitter.com/jaitwits/statu s/671801512629133312 			#Urapakkam #ChennaiFloods #ChennaiRescue #GodSaveChennai	671804006683947008	https://twitter.com/VigneshhShivan/status/671804006683947008
aaakhanna	02-12-2015 03:01	0	0	RT renu_18: #ChennaiFloods Kudos to you sir.. All this really Shows the spirit of India https:// twitter.com/flyvenkat/stat us/671759072341843968 			#ChennaiFloods	671803944339902465	https://twitter.com/aaakhanna/status/671803944339902465
